"","Gene.Description","Gene.Accession.Number","index","num_cor","a_num_cor","cat_cor","a_cat_cor","tot_cor"
"2888","Protein disulfide isomerase (PDIp) mRNA","U19948_at",2888,-0.295845512250857,0.295845512250857,NA,NA,NA
"2891","GB DEF = Guanyl cyclase C gene; partial cds","U20230_at",2891,0.313843689650075,0.313843689650075,NA,NA,NA
"2896","Tg737 mRNA","U20362_at",2896,0.408839321224268,0.408839321224268,NA,NA,NA
"2897","Folate receptor (FOLR1) gene","U20391_rna6_at",2897,-0.00958185402757358,0.00958185402757358,NA,NA,NA
"2898","SNC19 mRNA sequence","U20428_at",2898,-0.309132025868363,0.309132025868363,NA,NA,NA
"2905","Angiotensin II type 2 receptor mRNA","U20860_at",2905,-0.214647145925755,0.214647145925755,NA,NA,NA
"2908","Chromatin assembly factor-I p60 subunit mRNA","U20980_at",2908,0.364053276475538,0.364053276475538,NA,NA,NA
"2909","SRP9 Signal recognition particle 9 kD protein","U20998_at",2909,0.509214172573641,0.509214172573641,NA,NA,NA
"2911","G protein-coupled receptor (GPR4) gene","U21051_rna1_at",2911,-0.184807699988627,0.184807699988627,NA,NA,NA
"2915","HISTONE H3.3","U21858_at",2915,-0.270184550707244,0.270184550707244,NA,NA,NA
"2928","Putative transmembrane protein (nma) mRNA","U23070_at",2928,0.111415038892193,0.111415038892193,NA,NA,NA
"2934","Coatomer protein (COPA) mRNA","U24105_at",2934,-0.286053442108111,0.286053442108111,NA,NA,NA
"2941","GB DEF = LDL-phospholipase A2 mRNA","U24577_at",2941,-0.0696812717935579,0.0696812717935579,NA,NA,NA
"2944","5C5 mRNA; putative complete cds","U25041_at",2944,0.183648908057592,0.183648908057592,NA,NA,NA
"2946","MaxiK potassium channel beta subunit mRNA","U25138_at",2946,0.098306921394374,0.098306921394374,NA,NA,NA
"2953","Ribosomal protein L21 mRNA","U25789_at",2953,-0.211898531472426,0.211898531472426,NA,NA,NA
"2954","Tax1 binding protein mRNA; partial cds","U25801_at",2954,0.0733885500006913,0.0733885500006913,NA,NA,NA
"2955","GB DEF = Transcription factor (SC1) gene","U25826_at",2955,0.17205723744489,0.17205723744489,NA,NA,NA
"2963","ICA1 Islet cell autoantigen 1 (69kD)","U26591_at",2963,-0.0369093610554979,0.0369093610554979,NA,NA,NA
"2967","11 beta-hydroxysteroid dehydrogenase type II mRNA","U26726_at",2967,0.0811321329771641,0.0811321329771641,NA,NA,NA
"2970","Prepromultimerin mRNA","U27109_at",2970,0.0738946154501782,0.0738946154501782,NA,NA,NA
"2971","RAR-responsive (TIG1) mRNA","U27185_at",2971,0.163443436301529,0.163443436301529,NA,NA,NA
"2976","SODIUM- AND CHLORIDE-DEPENDENT BETAINE TRANSPORTER","U27699_at",2976,0.174387848727059,0.174387848727059,NA,NA,NA
"2977","RGP4 mRNA","U27768_at",2977,-0.00729734782542695,0.00729734782542695,NA,NA,NA
"2980","GB DEF = Plasma membrane Na+/H+ exchanger isoform 3 (NHE3) mRNA","U28043_at",2980,0.22356022374991,0.22356022374991,NA,NA,NA
"2982","GB DEF = Adrenoleukodystrophy related protein (hALDR) gene; partial cds","U28150_at",2982,-0.182147795516842,0.182147795516842,NA,NA,NA
"2983","MAT8 protein","U28249_at",2983,0.205901137492198,0.205901137492198,NA,NA,NA
"2984","Krueppel-type zinc finger protein (ZNF169) gene; partial cds","U28251_cds2_at",2984,-0.0582825206601539,0.0582825206601539,NA,NA,NA
"2985","SCTR Secretin receptor","U28281_at",2985,-0.0114436019946735,0.0114436019946735,NA,NA,NA
"2987","Semaphorin V mRNA","U28369_at",2987,0.151715671055891,0.151715671055891,NA,NA,NA
"2990","Putative RNA binding protein RNPL mRNA","U28686_at",2990,0.101938012599867,0.101938012599867,NA,NA,NA
"2992","PAPPA Pregnancy-associated plasma protein A","U28727_at",2992,0.139529779171555,0.139529779171555,NA,NA,NA
"3001","MUSCARINIC ACETYLCHOLINE RECEPTOR M3","U29589_at",3001,0.0683173580102308,0.0683173580102308,NA,NA,NA
"3002","EIF-2-associated p67 homolog mRNA","U29607_at",3002,0.312632685005237,0.312632685005237,NA,NA,NA
"3003","Chitotriosidase precursor mRNA","U29615_at",3003,0.00652287930979974,0.00652287930979974,NA,NA,NA
"3004","NME1 Non-metastatic cells 1; protein (NM23A) expressed in","U29656_at",3004,-0.394305768409797,0.394305768409797,NA,NA,NA
"3006","GB DEF = Anti-mullerian hormone type II receptor precursor gene","U29700_at",3006,-0.0296660453873265,0.0296660453873265,NA,NA,NA
"3007","BMK1 alpha kinase mRNA","U29725_at",3007,-0.117713501348217,0.117713501348217,NA,NA,NA
"3009","ORL1 receptor","U30185_at",3009,0.144389508723604,0.144389508723604,NA,NA,NA
"3010","GB DEF = Myelomonocytic specific protein (MNDA) gene; 5' flanking sequence and complete exon 1","U30245_at",3010,0.107338732485187,0.107338732485187,NA,NA,NA
"3013","GB DEF = Diadenosine tetraphosphatase mRNA","U30313_at",3013,0.146470529832737,0.146470529832737,NA,NA,NA
"3014","FRAP FK506 binding protein 12-rapamycin associated protein","U30521_at",3014,0.383874723209047,0.383874723209047,NA,NA,NA
"3015","CD94 CD94 antigen (NK/T-cell C-type lectin receptor)","U30610_at",3015,0.116847988429426,0.116847988429426,NA,NA,NA
"3025","Beta-sarcoglycan A3b mRNA","U31116_at",3025,-0.0867599212042637,0.0867599212042637,NA,NA,NA
"3026","Interleukin-13 (IL-13) precursor gene","U31120_rna1_at",3026,0.0848179615450089,0.0848179615450089,NA,NA,NA
"3028","Laminin gamma2 chain gene (LAMC2)","U31201_cds1_at",3028,0.296765187768556,0.296765187768556,NA,NA,NA
"3034","Intestinal and liver tetraspan membrane protein (il-TMP) mRNA","U31449_at",3034,0.282520382441868,0.282520382441868,NA,NA,NA
"3036","IL15RA Interleukin 15 receptor alpha chain","U31628_at",3036,-0.258771980214767,0.258771980214767,NA,NA,NA
"3037","PMEL 17 PROTEIN PRECURSOR","U31799_at",3037,0.256986390467651,0.256986390467651,NA,NA,NA
"3040","DUT DUTP pyrophosphatase","U31930_at",3040,0.342132169611424,0.342132169611424,NA,NA,NA
"3046","Channel associated protein of synapse (chapsyn-110) mRNA","U32376_at",3046,-0.0890835601276782,0.0890835601276782,NA,NA,NA
"3049","Apolipoprotein apoC-IV (APOC4) gene","U32576_rna1_at",3049,0.403866883225031,0.403866883225031,NA,NA,NA
"3050","Lambda/iota-protein kinase C-interacting protein mRNA","U32581_at",3050,0.156918039219308,0.156918039219308,NA,NA,NA
"3053","CLN3 Ceroid-lipofuscinosis; neuronal 3; juvenile (Batten; Spielmeyer-vogt disease) ","U32680_at",3053,-0.122570934681458,0.122570934681458,NA,NA,NA
"3057","Tryptophan oxygenase (TDO) mRNA","U32989_at",3057,0.0559857692043308,0.0559857692043308,NA,NA,NA
"3058","Signaling lymphocytic activation molecule (SLAM) mRNA","U33017_at",3058,0.1727540096512,0.1727540096512,NA,NA,NA
"3060","G PROTEIN-COUPLED RECEPTOR KINASE GRK4","U33054_at",3060,0.219889600835381,0.219889600835381,NA,NA,NA
"3063","Chromosome segregation gene homolog CAS mRNA","U33286_at",3063,0.404915390048414,0.404915390048414,NA,NA,NA
"3066","Putative G-protein-coupled receptor (GPR17) gene","U33447_at",3066,0.340375703033655,0.340375703033655,NA,NA,NA
"3068","Inducible poly(A)-binding protein mRNA","U33818_at",3068,-0.068473477900442,0.068473477900442,NA,NA,NA
"3069","Tax1-binding protein TXBP151 mRNA","U33821_at",3069,-0.468200130799964,0.468200130799964,NA,NA,NA
"3070","Tax1-binding protein TXBP181 mRNA","U33822_at",3070,0.554524944783856,0.554524944783856,NA,NA,NA
"3071","Glycoprotein receptor gp330 precursor; mRNA","U33837_at",3071,-0.00646002178893331,0.00646002178893331,NA,NA,NA
"3072","GB DEF = Potassium channel mRNA","U33839_at",3072,-0.413562605013549,0.413562605013549,NA,NA,NA
"3073","Lymphoma proprotein convertase (LPC) mRNA","U33849_at",3073,0.147083466814485,0.147083466814485,NA,NA,NA
"3080","Lymphoid nuclear protein (LAF-4) mRNA","U34360_at",3080,0.385146232144981,0.385146232144981,NA,NA,NA
"3085","17-beta-hydroxysteroid dehydrogenase (EDH17B2) gene","U34879_rna1_at",3085,0.189486712552261,0.189486712552261,NA,NA,NA
"3090","Complexin II mRNA","U35100_at",3090,-0.0391511713165854,0.0391511713165854,NA,NA,NA
"3094","CRYBB1 Crystallin beta-B1","U35340_at",3094,0.0584781132453116,0.0584781132453116,NA,NA,NA
"3095","GB DEF = Peroxisomal targeting signal import receptor (PXR1) gene; allele 5; partial cds","U35407_at",3095,-0.124258793798516,0.124258793798516,NA,NA,NA
"3100","Ca2+-dependent activator protein for secretion mRNA","U36448_at",3100,0.0825546335096929,0.0825546335096929,NA,NA,NA
"3101","Lymphoid-specific SP100 homolog (LYSP100-A) mRNA","U36500_at",3101,0.0944084339844631,0.0944084339844631,NA,NA,NA
"3103","Heparan N-deacetylase/N-sulfotransferase-2 mRNA","U36601_at",3103,-0.163335075228811,0.163335075228811,NA,NA,NA
"3104","Y-chromosome RNA recognition motif protein (YRRM) gene","U36621_cds2_at",3104,0.355081443494643,0.355081443494643,NA,NA,NA
"3115","Cyclophilin-like protein mRNA; partial cds","U37221_at",3115,-0.12829575551603,0.12829575551603,NA,NA,NA
"3118","Microfibril-associated glycoprotein-2 MAGP-2 mRNA","U37283_at",3118,0.226204493510419,0.226204493510419,NA,NA,NA
"3122","HOXA1 Homeo box A1","U37431_at",3122,-0.27673004909941,0.27673004909941,NA,NA,NA
"3124","ALDH8 Aldehyde dehydrogenase 8","U37519_at",3124,-0.176357238165236,0.176357238165236,NA,NA,NA
"3125","TAC2 Tachykinin 2 (substance K; neurokinin A; neurokinin 2; neuromedin L; neurokinin alpha; neuropeptide K; neuropeptide gamma)","U37529_at",3125,0.0897365410751198,0.0897365410751198,NA,NA,NA
"3127","Neuron-specific vesicle coat protein and cerebellar degeneration antigen (beta-NAP) mRNA","U37673_at",3127,0.178252872720657,0.178252872720657,NA,NA,NA
"3129","RNA polymerase II subunit (hsRPB10) mRNA","U37690_at",3129,-0.260853322223427,0.260853322223427,NA,NA,NA
"3133","GB DEF = Huntingtin associated protein (hHAP1) mRNA; partial cds","U38372_at",3133,0.0839061754842681,0.0839061754842681,NA,NA,NA
"3135","ARF-activated phosphatidylcholine-specific phospholipase D1a (hPLD1) mRNA","U38545_at",3135,-0.363234210887487,0.363234210887487,NA,NA,NA
"3137","Stimulator of TAR RNA binding (SRB) mRNA","U38846_at",3137,0.465894623253386,0.465894623253386,NA,NA,NA
"3142","PMS8 mRNA (yeast mismatch repair gene PMS1 homologue); partial cds (C-terminal region)","U38980_at",3142,-0.313643253058563,0.313643253058563,NA,NA,NA
"3144","Myosin VIIA (USH1B) mRNA","U39226_at",3144,0.382090410173965,0.382090410173965,NA,NA,NA
"3145","GIPR Gastric inhibitory polypeptide receptor","U39231_at",3145,-0.104989556907643,0.104989556907643,NA,NA,NA
"3147","AF-4 mRNA","U39318_at",3147,-0.417572353911318,0.417572353911318,NA,NA,NA
"3150","Placenta copper monamine oxidase mRNA","U39447_at",3150,-0.0481435882887806,0.0481435882887806,NA,NA,NA
"3151","XDH Xanthine dehydrogenase","U39487_at",3151,0.13282952142915,0.13282952142915,NA,NA,NA
"3153","BTN Butyrophilin","U39576_at",3153,0.371293032752479,0.371293032752479,NA,NA,NA
"3154","MAP kinase kinase 6 (MKK6) mRNA","U39657_at",3154,0.091606073026819,0.091606073026819,NA,NA,NA
"3159","SYN2 Synapsin IIb","U40215_at",3159,-0.160146664923584,0.160146664923584,NA,NA,NA
"3160","GB DEF = Uridine nucleotide receptor (UNR) gene","U40223_at",3160,-0.105912189168446,0.105912189168446,NA,NA,NA
"3162","CDK inhibitor p19INK4d mRNA","U40343_at",3162,0.148658081463133,0.148658081463133,NA,NA,NA
"3166","3';5' cyclic nucleotide phosphodiesterase (HSPDE1C3A) mRNA; partial cds","U40372_at",3166,0.241922345984085,0.241922345984085,NA,NA,NA
"3167","PSEN1 Presenilin 1 (Alzheimer disease 3)","U40380_at",3167,0.0816359460704468,0.0816359460704468,NA,NA,NA
"3179","PRELP Proline arginine-rich end leucine-rich repeat protein","U41344_at",3179,0.0608744789213512,0.0608744789213512,NA,NA,NA
"3180","Spliceosome associated protein (SAP 145) mRNA","U41371_at",3180,-0.118412243774825,0.118412243774825,NA,NA,NA
"3185","GB DEF = Pancreatic beta cell growth factor (INGAP) mRNA","U41737_at",3185,0.263771184183888,0.263771184183888,NA,NA,NA
"3187","CLTC Clathrin heavy chain {alternative products}","U41763_at",3187,0.0278778865202411,0.0278778865202411,NA,NA,NA
"3188","Putative T1/ST2 receptor binding protein precursor mRNA","U41804_at",3188,-0.163758207298307,0.163758207298307,NA,NA,NA
"3192","GB DEF = Sodium cotransporter RKST1 mRNA; partial cds","U41898_at",3192,0.233702785620152,0.233702785620152,NA,NA,NA
"3195","N33 gene","U42360_cds2_at",3195,0.34381027143403,0.34381027143403,NA,NA,NA
"3196","Pancreatic polypeptide receptor mRNA","U42387_at",3196,0.0906145462129796,0.0906145462129796,NA,NA,NA
"3197","Trio mRNA","U42390_at",3197,0.112984620337079,0.112984620337079,NA,NA,NA
"3198","Ladinin (LAD) mRNA","U42408_at",3198,0.0366441177476647,0.0366441177476647,NA,NA,NA
"3203","Vascular endothelial growth factor related protein VRP mRNA","U43142_at",3203,0.150158062798544,0.150158062798544,NA,NA,NA
"3205","GB DEF = Urocortin gene","U43177_at",3205,-0.135992829205153,0.135992829205153,NA,NA,NA
"3206","GB DEF = Nucleoporin nup 36 mRNA","U43279_at",3206,-0.112397989292844,0.112397989292844,NA,NA,NA
"3207","Selenophosphate synthetase 2 (SPS2) mRNA","U43286_at",3207,0.201500619149321,0.201500619149321,NA,NA,NA
"3208","MDS1B (MDS1) mRNA","U43292_at",3208,-0.515797102722731,0.515797102722731,NA,NA,NA
"3209","Putative transmembrane receptor (frizzled 5) mRNA","U43318_at",3209,-0.00293749321616376,0.00293749321616376,NA,NA,NA
"3212","Tyrosine kinase (Tnk1) mRNA","U43408_at",3212,0.0198179203935509,0.0198179203935509,NA,NA,NA
"3213","DNA topoisomerase III mRNA","U43431_at",3213,-0.257824453221949,0.257824453221949,NA,NA,NA
"3217","Kinase suppressor of ras-1 (KSR1) mRNA; partial cds","U43586_at",3217,-0.320439195780533,0.320439195780533,NA,NA,NA
"3220","H-neuro-d4 protein mRNA","U43843_at",3220,0.234820083087954,0.234820083087954,NA,NA,NA
"3224","ADD2 Adducin 2 (beta) {alternative products}","U43959_at",3224,-0.0666657276935954,0.0666657276935954,NA,NA,NA
"3227","Homeodomain protein (Prox 1) mRNA","U44060_at",3227,0.371498833863729,0.371498833863729,NA,NA,NA
"3230","D53 (hD53) mRNA","U44429_at",3230,-0.00359989366349568,0.00359989366349568,NA,NA,NA
"3234","Putative ubiquitin C-terminal hydrolase (UHX1) mRNA","U44839_at",3234,-0.157995152131926,0.157995152131926,NA,NA,NA
"3245","GB DEF = CCR8 chemokine receptor (CMKBR8) gene","U45983_at",3245,0.0781842427296833,0.0781842427296833,NA,NA,NA
"3248","Chromosome 16p11.2 BAC Clone CIT987SK-234F9 complete sequence","U46025_at",3248,0.240089616043589,0.240089616043589,NA,NA,NA
"3249","PTPRG Protein tyrosine phosphatase; receptor type; gamma polypeptide","U46116_at",3249,0.228946552573435,0.228946552573435,NA,NA,NA
"3250","Renal cell carcinoma antigen RAGE-4 mRNA; complete putative cds","U46194_at",3250,-0.353616277802984,0.353616277802984,NA,NA,NA
"3251","GB DEF = Dishevelled homolog (DVL) mRNA","U46461_at",3251,0.0715066037357221,0.0715066037357221,NA,NA,NA
"3256","Microsomal aldehyde dehydrogenase (ALD10) mRNA","U46689_at",3256,0.158836730079038,0.158836730079038,NA,NA,NA
"3259","Phosphotyrosine independent ligand p62B B-cell isoform for the Lck SH2 domain mRNA; partial cds","U46752_at",3259,-0.22486169361811,0.22486169361811,NA,NA,NA
"3263","FGF8 gene (fibroblast growth factor 8 precursor) extracted from Human fibroblast growth factor 8 (FGF8) gene","U47011_cds1_at",3263,0.245447278930799,0.245447278930799,NA,NA,NA
"3265","Putative mono-ADP-ribosyltransferase (htMART) mRNA","U47054_at",3265,0.155894758724976,0.155894758724976,NA,NA,NA
"3271","TUBB Beta-tubulin","U47634_at",3271,-0.219754079177647,0.219754079177647,NA,NA,NA
"3274","Unknown protein B mRNA","U47926_at",3274,0.132312228945963,0.132312228945963,NA,NA,NA
"3276","Protein A alternatively spliced form 2 (A-2) mRNA","U47928_at",3276,0.238120137017081,0.238120137017081,NA,NA,NA
"3277","GB DEF = G-protein beta-3 subunit alternatively spliced form mRNA sequence","U47931_at",3277,-0.360789056979287,0.360789056979287,NA,NA,NA
"3278","DBP Albumin D-box binding protein","U48213_at",3278,0.174045503692193,0.174045503692193,NA,NA,NA
"3280","Protein kinase C-binding protein RACK17 mRNA; partial cds","U48250_at",3280,-0.246499775887352,0.246499775887352,NA,NA,NA
"3284","GB DEF = G protein coupled receptor OGR1 gene","U48405_at",3284,-0.468744291707589,0.468744291707589,NA,NA,NA
"3286","Amyloid precursor-like protein 1 mRNA","U48437_at",3286,-0.0624132401952559,0.0624132401952559,NA,NA,NA
"3287","GB DEF = Mariner-like element-containing mRNA; clone pcHMT2","U48697_at",3287,0.0838644238775591,0.0838644238775591,NA,NA,NA
"3288","Protein phosphatase-1 inhibitor mRNA","U48707_at",3288,-0.0165878465522524,0.0165878465522524,NA,NA,NA
"3291","CHRNB4 Cholinergic receptor; nicotinic; beta polypeptide 4","U48861_at",3291,0.136712932137615,0.136712932137615,NA,NA,NA
"3297","Neuroendocrine-dlg (NE-dlg) mRNA","U49089_at",3297,-0.106557758577706,0.106557758577706,NA,NA,NA
"3298","Prohormone convertase 5 precursor (PC5) mRNA; partial cds","U49114_at",3298,0.336575890724158,0.336575890724158,NA,NA,NA
"3303","Mevalonate pyrophosphate decarboxylase (MPD) mRNA","U49260_at",3303,0.0383409665913997,0.0383409665913997,NA,NA,NA
"3306","Diacylglycerol kinase epsilon DGK mRNA","U49379_at",3306,-0.149594482198321,0.149594482198321,NA,NA,NA
"3309","Rhodopsin gene","U49742_at",3309,0.0109324637656507,0.0109324637656507,NA,NA,NA
"3310","DCT Dopachrome tautomerase (dopachrome delta-isomerase; tyrosine-related protein 2)","U49785_at",3310,0.0416432558552351,0.0416432558552351,NA,NA,NA
"3313","Transcriptional activator mRNA","U49857_at",3313,0.200583671310428,0.200583671310428,NA,NA,NA
"3314","Ubiquitin gene","U49869_rna1_at",3314,0.195152546145253,0.195152546145253,NA,NA,NA
"3315","TAK1 binding protein 1 (TAB1) mRNA","U49928_at",3315,0.209674843681573,0.209674843681573,NA,NA,NA
"3316","ORF1; MER37; putative transposase similar to pogo element from  Human Tigger1 transposable element; complete consensus sequence./ntype=DNA /annot=CDS","U49973_xpt1_at",3316,0.0519668346966249,0.0519668346966249,NA,NA,NA
"3321","Neuropeptide y2 receptor mRNA","U50146_at",3321,0.313077824264697,0.313077824264697,NA,NA,NA
"3323","BMP1 Bone morphogenetic protein 1","U50330_at",3323,0.0482638414897716,0.0482638414897716,NA,NA,NA
"3324","Retinoic acid-responsive protein (NN8-4AG) mRNA","U50383_at",3324,-0.0229952734540463,0.0229952734540463,NA,NA,NA
"3325","BRCA2 region; mRNA sequence CG037","U50523_at",3325,-0.311835271932644,0.311835271932644,NA,NA,NA
"3330","BCKDHB Branched chain keto acid dehydrogenase E1; beta polypeptide (maple syrup urine disease)","U50708_at",3330,0.308192546644277,0.308192546644277,NA,NA,NA
"3335","Betaine:homocysteine methyltransferase mRNA","U50929_at",3335,-0.237257873605904,0.237257873605904,NA,NA,NA
"3338","Putative protein kinase C inhibitor (PKCI-1) mRNA","U51004_at",3338,-0.507728590753606,0.507728590753606,NA,NA,NA
"3339","CDX1 Caudal type homeo box transcription factor 1","U51095_at",3339,-0.0265518464666583,0.0265518464666583,NA,NA,NA
"3340","Homeobox protein Cdx2 mRNA","U51096_at",3340,-0.0855327851137135,0.0855327851137135,NA,NA,NA
"3351","Sodium/potassium-transporting ATPase beta-3 subunit mRNA","U51478_at",3351,0.0412036406640827,0.0412036406640827,NA,NA,NA
"3362","ALD gene (adrenoleukodystrophy protein) extracted from Human Xq28 genomic DNA in the region of the ALD locus containing the genes for creatine transporter (SLC6A8); CDM; adrenoleukodystrophy (ALD); Na+-isocitrate dehydrogenase gamma subunit (IDH); and translocon-associated protein delta (TRAP) genes; plexin related protein (PLEXR) and serine kinase (SK) genes; partial cds; Xq28lu1 gene and cytochrome C (CCp) pseudogene","U52111_rna3_at",3362,-0.0561171016979882,0.0561171016979882,NA,NA,NA
"3363","PLEXR gene (plexin related protein) extracted from Human Xq28 genomic DNA in the region of the ALD locus containing the genes for creatine transporter (SLC6A8); CDM; adrenoleukodystrophy (ALD); Na+-isocitrate dehydrogenase gamma subunit (IDH); and translocon-associated protein delta (TRAP) genes; plexin related protein (PLEXR) and serine kinase (SK) genes; partial cds; Xq28lu1 gene and cytochrome C (CCp) pseudogene","U52111_rna4_at",3363,0.253560342623267,0.253560342623267,NA,NA,NA
